source,title,author,published,link,tags,summary
bhis,How to Add an HP ProCurve Switch to Cacti via SSH/Telnet/CLI,BHIS,"Wed, 05 Jul 2017 18:55:30 +0000",https://www.blackhillsinfosec.com/add-hp-procurve-switch-cacti-via-sshtelnetcli/,"Author, How-To, Kent Ickler, Cacti, HP ProCurve, ProCurve, ProCurve Switch, Switch","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""296"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/06/Carnegiea_gigantea_in_Saguaro_National_Park_near_Tucson_Arizona_during_November_58.jpg"" width=""600"" /></p>
<p>Kent Ickler // In my&#160;recent post,&#160;we installed and got Cacti up and running. Now, we’re going to add our first switch into Cacti’s services. Switch: This is an HP-Procurve line [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/add-hp-procurve-switch-cacti-via-sshtelnetcli/"">How to Add an HP ProCurve Switch to Cacti via SSH/Telnet/CLI</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: How To Do Consolidated Endpoint Monitoring on a Shoestring Budget,BHIS,"Mon, 03 Jul 2017 16:35:38 +0000",https://www.blackhillsinfosec.com/webcast-consolidated-endpoint-monitoring-shoestring-budget/,"Author, Blue Team, Blue Team Tools, Derek Banks, Joff Thyer, Webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""367"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/07/Screen-Shot-2017-07-03-at-10.34.27-AM.png"" width=""645"" /></p>
<p>Derek Banks &#38; Joff Thyer // If you&#8217;re not currently logging and monitoring the Windows endpoints on the edge of your network you are missing valuable information that is not [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-consolidated-endpoint-monitoring-shoestring-budget/"">WEBCAST: How To Do Consolidated Endpoint Monitoring on a Shoestring Budget</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Install Cacti 1.1.10 on Ubuntu 16.04,BHIS,"Wed, 28 Jun 2017 15:43:38 +0000",https://www.blackhillsinfosec.com/how-to-install-cacti-on-ubuntu/,"Author, How-To, Kent Ickler, Cacti, data, go hug a cactus, Net Admin, Network monitoring, switches, Ubuntu","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""296"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/06/Carnegiea_gigantea_in_Saguaro_National_Park_near_Tucson_Arizona_during_November_58.jpg"" width=""600"" /></p>
<p>Kent Ickler // What is Cacti? Cacti is a network system that inputs system-generated quantifiable data and presents the data in spiffy graphs. Net-Admin In the Net-Admin world, it gives [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/how-to-install-cacti-on-ubuntu/"">How to Install Cacti 1.1.10 on Ubuntu 16.04</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Hashcat Benchmarks for Nvidia GTX 1080TI & GTX 1070 Hashcat Benchmarks,BHIS,"Tue, 20 Jun 2017 15:24:02 +0000",https://www.blackhillsinfosec.com/hashcat-benchmarks-nvidia-gtx-1080ti-gtx-1070-hashcat-benchmarks/,"Author, How-To, Kent Ickler, Benchmarks, Hashcat Benchmarks, Nvidia GTX, Password Cracker, The Kraken","<p>Kent Ickler // In my last post, I was building a password cracking rig and updating an older rig with new GPU cards. I struggled during the design process to [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/hashcat-benchmarks-nvidia-gtx-1080ti-gtx-1070-hashcat-benchmarks/"">Hashcat Benchmarks for Nvidia GTX 1080TI &#038; GTX 1070 Hashcat Benchmarks</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Build a Password Cracker with NVidia GTX 1080TI & GTX 1070,BHIS,"Tue, 20 Jun 2017 15:17:15 +0000",https://www.blackhillsinfosec.com/build-password-cracker-nvidia-gtx-1080ti-gtx-1070/,"Author, Kent Ickler, Red Team, Red Team Tools, Build, Hash, Hashcat, Hashcat Benchmarks, Nvidia GTX 1070, password, Password Cracker, Password cracking, Summer2017, The Kraken","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""652"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/06/pasted-image-0-1.png"" width=""487"" /></p>
<p>Kent Ickler // The Task Buy The Things: Total for new password cracking machine$5110 A Few Quick Lessons The CPU cooler doesn’t actually clear the case cover. This was OK [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/build-password-cracker-nvidia-gtx-1080ti-gtx-1070/"">How to Build a Password Cracker with NVidia GTX 1080TI &#038; GTX 1070</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: A Powerful New Tool – PowerLine!,BHIS,"Thu, 15 Jun 2017 14:38:48 +0000",https://www.blackhillsinfosec.com/__trashed/,"Author, Brian Fehrman, Red Team, Red Team Tools, Webcasts, live webcast, PowerLine, PowerOps framework, webcast","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""538"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/05/Screen-Shot-2017-06-15-at-8.36.57-AM.png"" width=""954"" /></p>
<p>Brian Fehrman // Running into environments where the use of PowerShell is being monitored or is just flat-out disabled? Have you tried out the fantastic PowerOps framework but are wishing [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/__trashed/"">WEBCAST: A Powerful New Tool &#8211; PowerLine!</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Towards a Quieter Firefox,BHIS,"Mon, 12 Jun 2017 14:24:06 +0000",https://www.blackhillsinfosec.com/towards-quieter-firefox/,"Author, Brian King, General InfoSec Tips & Tricks, InfoSec 201, Firefox, Firefox extentions, HTTP, penetreation testing, Pentesting, quieter Firefox, tool, webapp test","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""256"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/06/firefox.jpg"" width=""256"" /></p>
<p>Brian King // On a recent webapp test, I got a little frustrated with all the extra HTTP requests showing up in my Burpsuite Proxy History from connections that Firefox [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/towards-quieter-firefox/"">Towards a Quieter Firefox</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Identify Network Vulnerabilities with NetworkRecon.ps1,BHIS,"Thu, 08 Jun 2017 15:02:19 +0000",https://www.blackhillsinfosec.com/identify-network-vulnerabilities-networkrecon-ps1/,"Author, David Fletcher, External/Internal, Red Team, Red Team Tools, network traffic, Network Vulnerabilities, NetworkRecon.ps1, tools","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""512"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/06/pasted-image-0.png"" width=""465"" /></p>
<p>David Fletcher //   Whenever I have the opportunity, I like to perform packet collection on a test for about five minutes so I can analyze the results and look [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/identify-network-vulnerabilities-networkrecon-ps1/"">How to Identify Network Vulnerabilities with NetworkRecon.ps1</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Get Malicious Macros Past Email Filters,BHIS,"Mon, 05 Jun 2017 18:41:58 +0000",https://www.blackhillsinfosec.com/get-malicious-macros-past-email-filters/,"Phishing, Red Team, Red Team Tools, macros, MS Excel, MS Office, MS Word, Risky Business","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""325"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/06/AP2.png"" width=""600"" /></p>
<p>Carrie Roberts // &#160; &#160; &#160; A malicious macro in a Microsoft Word or Excel document is an effective hacking technique. These documents could be delivered in a variety of [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/get-malicious-macros-past-email-filters/"">How to Get Malicious Macros Past Email Filters</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Domain Goodness – How I Learned to LOVE AD Explorer,BHIS,"Mon, 15 May 2017 16:18:57 +0000",https://www.blackhillsinfosec.com/domain-goodness-learned-love-ad-explorer/,"Author, External/Internal, Red Team, Red Team Tools, Sally Vandeven, AD Explorer, DA, domain admin, Pentesting, Shodan","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2019/10/00203_05152017_DomainGoodness-1.png"" width=""1280"" /></p>
<p>Sally Vandeven // OR How to Pentest with AD Explorer! Mark Russinovich’s Sysinternals tools (Microsoft) are nothing new. They have been a favorite among system administrators for many, many years. [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/domain-goodness-learned-love-ad-explorer/"">Domain Goodness &#8211; How I Learned to LOVE AD Explorer</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Log File Frequency Analysis with Python,BHIS,"Thu, 11 May 2017 15:32:47 +0000",https://www.blackhillsinfosec.com/webcast-log-file-frequency-analysis-python/,"Author, Joff Thyer, Red Team, Red Team Tools, Webcasts, Blue Team, how to analyze log frequency with python, log analysis, Log File Frequency Analysis, Python","<p>Joff Thyer // Information Security professionals often have reason to analyze logs. Whether Red Team or Blue Team, there are countless times that you find yourself using &#8220;grep&#8221;, &#8220;tail&#8221;, &#8220;cut&#8221;, [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-log-file-frequency-analysis-python/"">WEBCAST: Log File Frequency Analysis with Python</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Evade Application Whitelisting Using REGSVR32,BHIS,"Wed, 10 May 2017 14:11:03 +0000",https://www.blackhillsinfosec.com/evade-application-whitelisting-using-regsvr32/,"Author, External/Internal, Joff Thyer, Red Team, Red Team Tools, Casey Smith, COM+ scriplets, DLL, subtee, Wevade, whitelisting","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2019/11/00201_05102017_EvadeApplicationWhitelisting.png"" width=""1280"" /></p>
<p>Joff Thyer // I was recently working on a Red Team for a customer that was very much up to date with their defenses. This customer had tight egress controls, [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/evade-application-whitelisting-using-regsvr32/"">How to Evade Application Whitelisting Using REGSVR32</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,A Toast to Kerberoast,BHIS,"Mon, 08 May 2017 16:55:33 +0000",https://www.blackhillsinfosec.com/a-toast-to-kerberoast/,"Author, Derek Banks, External/Internal, Red Team, kerberoasting, Kerberos","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/05/00200_05102017_ToastToKerberoast.png"" width=""1280"" /></p>
<p>Derek Banks // This post will walk through a technique to remotely run a Kerberoast attack over an established Meterpreter session to an Internet-based Ubuntu 16.04 C2 server and crack [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/a-toast-to-kerberoast/"">A Toast to Kerberoast</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Attack-n-Crack Wi-Fi,BHIS,"Thu, 04 May 2017 15:35:17 +0000",https://www.blackhillsinfosec.com/webcast-attack-n-crack-wi-fi/,"Author, How-To, Jordan Drysdale, Kent Ickler, Webcasts, Wireless, attack-n-crack, how to attack wi-fi, how to set up wi-fi, webcasts, wi-fi","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""776"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/05/k-and-j-1.jpg"" width=""1140"" /></p>
<p>Jordan Drysdale &#38; Kent Ickler // Jordan and Kent demonstrate why there is only ONE correct way to configure your wireless networks. They also talk about the use of a [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-attack-n-crack-wi-fi/"">WEBCAST: Attack-n-Crack Wi-Fi</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Use Nmap with Meterpreter,BHIS,"Mon, 01 May 2017 15:41:35 +0000",https://www.blackhillsinfosec.com/use-nmap-meterpreter/,"Author, Brian Fehrman, External/Internal, Red Team, All the Shellz, Debian, metasploit, meterpreter, Nmap, Pentesting, proxychains, Ubuntu","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2019/10/00198_05012017_UseNmapWithMeterpreter.png"" width=""1280"" /></p>
<p>Brian Fehrman // You’ve sent your phishing ruse, the target has run the Meterpreter payload, and you have shell on their system. Now what? If you follow our blogs, you [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/use-nmap-meterpreter/"">How to Use Nmap with Meterpreter</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,XML External Entity – Beyond /etc/passwd (For Fun & Profit),BHIS,"Thu, 27 Apr 2017 15:29:09 +0000",https://www.blackhillsinfosec.com/xml-external-entity-beyond-etcpasswd-fun-profit/,"External/Internal, Red Team, Red Team Tools, Gold Paper, Internal Pen Test, Pivot, Vulnerabilities, XML External Entity, XXE","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""857"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/04/ahhh_pivot.png"" width=""742"" /></p>
<p>Robert Schwass*// &#160; Last week I was asked twice in one day if I knew what XML External Entity (XXE) Vulnerabilities&#160;were. Maybe they are making a comeback in mainstream security [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/xml-external-entity-beyond-etcpasswd-fun-profit/"">XML External Entity &#8211; Beyond /etc/passwd (For Fun &#038; Profit)</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Web Server Screenshots with a Single Command,BHIS,"Mon, 24 Apr 2017 14:23:13 +0000",https://www.blackhillsinfosec.com/web-server-screenshots-single-command/,"External/Internal, Red Team, Red Team Tools, EyeWitness, good to know, handy dandy, penetration testing, Pentesting, screenshots, tool","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""273"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/04/pasted-image-0.png"" width=""683"" /></p>
<p>Carrie Roberts // EyeWitness is a handy tool developed by Chris Truncer for grabbing web browser screenshots from a list of URLs. Especially handy for pen-testers is its ability to create [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/web-server-screenshots-single-command/"">Web Server Screenshots with a Single Command</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Abusing Exchange Mailbox Permissions with MailSniper,BHIS,"Fri, 21 Apr 2017 14:30:23 +0000",https://www.blackhillsinfosec.com/abusing-exchange-mailbox-permissions-mailsniper/,"Author, Beau Bullock, External/Internal, Red Team, email attack, MailSniper, Microsoft, Microsoft Exchange, MS, Office365, OWA, pen-testing, tools","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""496"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2016/10/mail_sniper.jpg"" width=""718"" /></p>
<p>Beau Bullock // Overview Microsoft Exchange users have the power to grant other users various levels of access to their mailbox folders. For example, a user can grant other users [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/abusing-exchange-mailbox-permissions-mailsniper/"">Abusing Exchange Mailbox Permissions with MailSniper</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Two Covert C2 Channels,BHIS,"Thu, 20 Apr 2017 14:58:00 +0000",https://www.blackhillsinfosec.com/webcast-two-covert-c2-channels/,"Author, Blue Team, Blue Team Tools, John Strand, Webcasts, black hoody required, C2, C2 Channels, command and control, covert c2 channels, hacking, pen-testing","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""590"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/04/Screen-Shot-2017-04-20-at-9.00.45-AM.png"" width=""1258"" /></p>
<p>John Strand // In this webcast, we walk through different tools to establish and test your Command and Control (C2) detection capabilities. Why does this matter? Almost all organizations we [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-two-covert-c2-channels/"">WEBCAST: Two Covert C2 Channels</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Empire Bootstrapping v2 – How to Pre-Automate All the Things!,BHIS,"Wed, 19 Apr 2017 16:34:51 +0000",https://www.blackhillsinfosec.com/empire-bootstrapping-v2-pre-automate-things/,"Author, C2, Kent Ickler, Red Team, automation, automation tools, PowerShell Empire, robot with boots, Screen","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""650"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/04/robot_in_boots.png"" width=""550"" /></p>
<p>Kent Ickler // A robot wearing boots&#8230; with straps&#8230;. Have you been tasked with automation in the Command and Control (C2) world? If so your goal is to shorten the [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/empire-bootstrapping-v2-pre-automate-things/"">Empire Bootstrapping v2 &#8211; How to Pre-Automate All the Things!</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Bypass Web-Proxy Filtering,BHIS,"Thu, 13 Apr 2017 15:45:20 +0000",https://www.blackhillsinfosec.com/bypass-web-proxy-filtering/,"Author, Brian Fehrman, Red Team, Red Team Tools, Bypassing Web-Proxy Filtering, C2 Channels, penetration testing, Pentesting, PowerShell, Web-Proxy Filtering","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""482"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/04/BWPF_bf.png"" width=""725"" /></p>
<p>Brian Fehrman // Someone recently posed a question to BHIS about creating C2 channels in environments where heavily restrictive egress filtering is being utilized. Testers at BHIS, and in the [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/bypass-web-proxy-filtering/"">How to Bypass Web-Proxy Filtering</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Super Sweet Kon-Boot Demo in GIFs,BHIS,"Tue, 11 Apr 2017 16:34:41 +0000",https://www.blackhillsinfosec.com/super-sweet-kon-boot-demo-gifs/,"Author, Jordan Drysdale, Kent Ickler, Red Team, Red Team Tools, Kon-Boot, thumb drive fun","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""688"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/04/Screen-Shot-2017-04-11-at-10.35.29-AM.png"" width=""942"" /></p>
<p>Jordan Drysdale, victim // Kent Ickler, adversary // In this post, our victim locks their computer and heads out for a coffee refill. The adversary smashes through all system and [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/super-sweet-kon-boot-demo-gifs/"">Super Sweet Kon-Boot Demo in GIFs</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,HostRecon: A Situational Awareness Tool,BHIS,"Tue, 04 Apr 2017 14:04:42 +0000",https://www.blackhillsinfosec.com/hostrecon-situational-awareness-tool/,"Author, Beau Bullock, Recon, Red Team, Red Team Tools, HostRecon, PowerShell, Situational Awareness, tool","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1475"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/04/powershell.png"" width=""1972"" /></p>
<p>Beau Bullock // Overview HostRecon is a tool I wrote in PowerShell to assist with quickly enumerating a number of items that I would typically check after gaining access to [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/hostrecon-situational-awareness-tool/"">HostRecon: A Situational Awareness Tool</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Bypassing Cylance: Part 5 – Looking Forward,BHIS,"Thu, 30 Mar 2017 22:49:14 +0000",https://www.blackhillsinfosec.com/bypassing-cylance-part-5-looking-forward/,"Author, C2, InfoSec 201, John Strand, Red Team, anti-virus, AV, Cylance, industry trends","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""400"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/green5.png"" width=""400"" /></p>
<p>John Strand// We just finished up a walk through of how we bypassed Cylance in a previous engagement. To conclude this exciting week, I want to share a few comments [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/bypassing-cylance-part-5-looking-forward/"">Bypassing Cylance: Part 5 &#8211; Looking Forward</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Bypassing Cylance: Part 4 – Metasploit Meterpreter & PowerShell Empire Agent,BHIS,"Thu, 30 Mar 2017 15:26:19 +0000",https://www.blackhillsinfosec.com/bypassing-cylance-part-4-metasploit-meterpreter-powershell-empire-agent/,"Author, C2, David Fletcher, Red Team, anti-virus, AV, bypassing AV, Cylance, Cylance Bypass, metasploit meterpreter, PowerShell, PowerShell Empire Agent","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""400"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/green4.png"" width=""400"" /></p>
<p>David Fletcher // The following techniques serve to illustrate methods for obtaining C2 communication in a particular Cylance protected environment. &#160;The configuration of the centralized infrastructure and the endpoint agents [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/bypassing-cylance-part-4-metasploit-meterpreter-powershell-empire-agent/"">Bypassing Cylance: Part 4 &#8211; Metasploit Meterpreter &#038; PowerShell Empire Agent</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Bypassing Cylance: Part 3 – Netcat & Nishang ICMP C2 Channel,BHIS,"Wed, 29 Mar 2017 14:48:59 +0000",https://www.blackhillsinfosec.com/bypassing-cylance-part-3-netcat-nishang-icmp-c2-channel/,"Author, C2, David Fletcher, Red Team, anti-virus, AV, AV bypass, bypassing AV, bypassing Cylance, Cylance, Ncat, netcat, Nishang, Nishang ICMP C2 Channel","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""400"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/green3.png"" width=""400"" /></p>
<p>David Fletcher // The following techniques serve to illustrate methods for obtaining C2 communication in a particular Cylance protected environment.  The configuration of the centralized infrastructure and the endpoint agents [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/bypassing-cylance-part-3-netcat-nishang-icmp-c2-channel/"">Bypassing Cylance: Part 3 &#8211; Netcat &#038; Nishang ICMP C2 Channel</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Bypassing Cylance: Part 2 – Using DNSCat2,BHIS,"Tue, 28 Mar 2017 14:22:28 +0000",https://www.blackhillsinfosec.com/bypassing-cylance-part-2-using-dnscat2/,"Author, C2, David Fletcher, Red Team, anti-virus, AV, AV bypass, Cylance, Cylance Bypass, dnscat2, Pentesting","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""400"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/green2.png"" width=""400"" /></p>
<p>David Fletcher // The following techniques serve to illustrate methods for obtaining C2 communication in a particular Cylance protected environment.  The configuration of the centralized infrastructure and the endpoint agents [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/bypassing-cylance-part-2-using-dnscat2/"">Bypassing Cylance: Part 2 – Using DNSCat2</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Bypassing Cylance: Part 1 – Using VSAgent.exe,BHIS,"Mon, 27 Mar 2017 15:33:25 +0000",https://www.blackhillsinfosec.com/bypassing-cylance-part-1-using-vsagent-exe/,"Author, C2, David Fletcher, Red Team, anti-virus, AV, bypassing AV, bypassing Cylance, Cylance, VSAgent.exe","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2019/11/00184_03272017_BypassingCylance1.png"" width=""1280"" /></p>
<p>David Fletcher // Recently, we had the opportunity to test a production Cylance environment. Obviously, each environment is going to be different and the efficacy of security controls relies largely [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/bypassing-cylance-part-1-using-vsagent-exe/"">Bypassing Cylance: Part 1 &#8211; Using VSAgent.exe</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Pull Wireless Credentials with the Bash Bunny,BHIS,"Thu, 23 Mar 2017 16:34:11 +0000",https://www.blackhillsinfosec.com/pull-wireless-credentials-bash-bunny/,"Red Team, Red Team Tools, bash bunny, BashBunny, bashbunny-payloads, Hak5, Wi-Fi Creds, Wireless Credentials","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1200"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/bashbunny_3.png"" width=""1200"" /></p>
<p>Sally Vandeven // All of the BHIS testers are pretty geeked about Hak5’s newest toy &#8212; the Bash Bunny. Last week, Jordan blogged about the USB Exfiltration payload. Today I [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/pull-wireless-credentials-bash-bunny/"">How to Pull Wireless Credentials with the Bash Bunny</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Cross-Post: MIR-SWAMP PEN TESTING WITH BLACK HILLS,BHIS,"Tue, 21 Mar 2017 15:16:09 +0000",https://www.blackhillsinfosec.com/cross-post-mir-swamp-pen-testing-black-hills/,"Red Team, pentest, Software Assurance Marketplace, SWAMP, what a pen test looks like","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""200"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/swamp.png"" width=""1340"" /></p>
<p>This is a cross-posted blog post written by A. Miller, from SWAMP &#8211;&#160;the Software Assurance Marketplace. &#160;BHIS recently did an engagement with them and you can read about the entire [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/cross-post-mir-swamp-pen-testing-black-hills/"">Cross-Post: MIR-SWAMP PEN TESTING WITH BLACK HILLS</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Insurance & Ransomeware,BHIS,"Mon, 20 Mar 2017 15:01:43 +0000",https://www.blackhillsinfosec.com/webcast-insurance-ransomeware/,"Author, InfoSec 201, John Strand, Webcasts, blue teaming, cyber insurance, industry standards, infosec, insurance, making effective change, motivation posters, ransomware, red teaming","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""776"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/Screen-Shot-2017-03-20-at-9.02.03-AM.png"" width=""1396"" /></p>
<p>John Strand // It&#8217;s odd, we try to push security forward through standards like NIST, the Critical Controls, and PCI, but most organizations strive to meet the bare minimum required [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-insurance-ransomeware/"">WEBCAST: Insurance &#038; Ransomeware</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
