source,title,author,published,year,month,link,tags,summary
bhis,how to pull wireless credentials with the bash bunny,BHIS,2017-03-23 16:34:11+00:00,2017,3,https://www.blackhillsinfosec.com/pull-wireless-credentials-bash-bunny/,"red team, red team tools, bash bunny, bashbunny, bashbunny-payloads, hak5, wi-fi creds, wireless credentials","sally vandeven // all of the bhis testers are pretty geeked about hak5’s newest toy — the bash bunny. last week, jordan blogged about the usb exfiltration payload. today i […]"
bhis,cross-post: mir-swamp pen testing with black hills,BHIS,2017-03-21 15:16:09+00:00,2017,3,https://www.blackhillsinfosec.com/cross-post-mir-swamp-pen-testing-black-hills/,"red team, pentest, software assurance marketplace, swamp, what a pen test looks like","this is a cross-posted blog post written by a. miller, from swamp – the software assurance marketplace.  bhis recently did an engagement with them and you can read about the entire […]"
bhis,webcast: insurance & ransomeware,BHIS,2017-03-20 15:01:43+00:00,2017,3,https://www.blackhillsinfosec.com/webcast-insurance-ransomeware/,"author, infosec 201, john strand, webcasts, blue teaming, cyber insurance, industry standards, infosec, insurance, making effective change, motivation posters, ransomware, red teaming","john strand // it’s odd, we try to push security forward through standards like nist, the critical controls, and pci, but most organizations strive to meet the bare minimum required […]"
bhis,how to get usb_exfiltration payload using the bash bunny,BHIS,2017-03-16 16:06:53+00:00,2017,3,https://www.blackhillsinfosec.com/get-usb_exfiltration-payload-using-bash-bunny/,"author, jordan drysdale, red team, red team tools, all the payloads, bash bunny, hak5, usb, usb exfiltrator, windows xp",jordan drysdale // this is a super quick write-up on the first very useful payload we tested and confirmed as 100% reliable on all windows systems (xp-sp3+) with powershell enabled. […]
bhis,social engineering – sometimes it’s too easy,BHIS,2017-03-14 15:38:36+00:00,2017,3,https://www.blackhillsinfosec.com/social-engineering-sometimes-easy/,"red team, social engineering, fun fun fun, helpful help desk, it help desk, maternity leave, password reset, social engineering, vm",carrie roberts // a fun story from an adventure in social engineering not too long ago. thought i’d pass on some things i learned and ways to be more prepared in the […]
bhis,strutting your stuff – unauthenticated remote code execution,BHIS,2017-03-10 19:48:18+00:00,2017,3,https://www.blackhillsinfosec.com/strutting-stuff-unauthenticated-remote-code-execution/,"external/internal, red team, web app, apache struts, unauthenticated remote code execution",carrie roberts // unauthenticated remote code execution? a hacker’s best friend. and that is what we have with cve-2017-5638 apache struts with working exploit code here:  save the exploit […]
bhis,the wi-fi travel kit v2 – parts list backtrack,BHIS,2017-03-06 18:02:59+00:00,2017,3,https://www.blackhillsinfosec.com/wi-fi-travel-kit-v2-parts-list-backtrack/,"author, jordan drysdale, red team, wireless, hak5, travel bag, wi-fi attack kits, wi-fi travel kit, wireless gear","jordan drysdale // the wi-fi travel kit part one was popular enough that, back by demand, here are the specific parts, part numbers and links. pretty much everything on the list […]"
bhis,"os command injection; the pain, the gain",BHIS,2017-03-01 15:56:04+00:00,2017,3,https://www.blackhillsinfosec.com/os-command-injection-pain-gain/,"red team, web app, all the shellz, hacking, metasploit, msfvenom, netcat, os command injection, pen-testing, python, real life hacking, waiting",carrie roberts // os command injection is fun. i recently found this vulnerability on a web application i was testing (thanks to burp suite scanner). i was excited because i […]
bhis,webcast: rita,BHIS,2017-02-27 16:54:53+00:00,2017,2,https://www.blackhillsinfosec.com/webcast-rita/,"author, blue team, hunt teaming, john strand, webcasts, network tools, open source tools, real intelligence threat analysis, rita, tool","john strand // want to get started on a hunt team and discover “bad things” on your network? in this webcast, we will walk through the installation and usage of […]"
bhis,end-user education: getting the parentals onboard,BHIS,2017-02-23 16:12:37+00:00,2017,2,https://www.blackhillsinfosec.com/end-user-education-getting-parentals-onboard/,"infosec 101, growing pains, information security, market forces, parents, responsibility & privilege, supply & demand",sierra ward // we’re getting to that stage of life where we have to make some hard decisions regarding our parents.  how do we help them through sickness? when and […]
bhis,how to bypass two-factor authentication – one step at a time,BHIS,2017-02-21 15:43:26+00:00,2017,2,https://www.blackhillsinfosec.com/bypass-two-factor-authentication-one-step-time/,"external/internal, red team, 2fa, ask and it will be given to you, bypassing 2fa, help desk, helpful help desk, mailsniper, owa, password policy, passwords, pen-testing, penetration testing, pentest, pentesting, two-factor, vpn",sally vandeven // back in november beau bullock wrote a blog post describing how his awesome powershell tool mailsniper can sometimes bypass owa portals to get mail via ews if […]
bhis,"go ahead, make our day",BHIS,2017-02-15 15:54:29+00:00,2017,2,https://www.blackhillsinfosec.com/go-ahead-make-day/,"infosec 201, easter eggs, low hanging fruit, pen-testing, penetration testing, pentesting, the best parts of our job",sally vandeven & the bhis team // i was recently on an assessment where i was able to grab all the password hashes from the domain controller. when i extracted the hashes and […]
bhis,webcast: windows memory forensics,BHIS,2017-02-13 15:22:31+00:00,2017,2,https://www.blackhillsinfosec.com/webcast-windows-memory-forensics/,"author, blue team, blue team tools, john strand, webcasts, memory forensics, webcasts, windows, windows memory forensics","john strand // in the last webcast we covered initial windows live forensics (see the recording here), in this one we play with memory from a compromised system. we cover the […]"
bhis,the wi-fi travel kits,BHIS,2017-02-09 16:50:03+00:00,2017,2,https://www.blackhillsinfosec.com/wi-fi-travel-kits/,"author, jordan drysdale, red team, wireless, onsite, pen-testing, penetration testing, pentesting, wi-fi travel kit, wireless kit","jordan drysdale // sally and i recently ventured to an on-site wireless engagement with a very security-mature customer. long story short, the level of protection that wpa2 enterprise with certificate validation provides […]"
bhis,pink teaming: the dilution of pentesting,BHIS,2017-02-08 15:49:29+00:00,2017,2,https://www.blackhillsinfosec.com/pink-teaming-dilution-pentesting/,"author, john strand, red team, industry trends, pentesting, pink teaming, red teaming",john strand // there have been a few conversations at conferences and meet-ups over the past year or so about the validity of penetration testing. there are many things on […]
bhis,gnu screen quick reference,BHIS,2017-02-01 17:49:21+00:00,2017,2,https://www.blackhillsinfosec.com/gnu-screen-quick-reference/,"author, brian king, how-to, gnu screen, handwriting, learning, memory, reference, ssh session","brian king // i use gnu screen mainly to prevent processes from dying when i disconnect from an ssh session, but gnu screen can do a whole lot more than that […]"
bhis,how to diy a mobile hacking platform – kali nethunter on a rooted nexus7,BHIS,2017-01-30 16:01:40+00:00,2017,1,https://www.blackhillsinfosec.com/diy-mobile-hacking-platform-kali-nethunter-rooted-nexus7/,"author, derek banks, physical, red team, red team tools, diy, duckhunter, hid attack, kali, kali linux, kali nethunter, mobile hacking platform, mobile pentesting platform, nexus7, rooted nexus7","derek banks //   as pentesters, it is probably not a surprise that we tend to make fairly heavy use of kali linux on a fairly regular basis. the folks at offensive […]"
bhis,phishing family tree now: a social engineering odyssey,BHIS,2017-01-26 15:26:47+00:00,2017,1,https://www.blackhillsinfosec.com/phishing-family-tree-now-social-engineering-odyssey/,"infosec 201, red team, social engineering, family tree now, genealogy, osint, phishing, social engineering",joe gray* // you may have heard about a new genealogy tool called family tree now. it is a (seemingly) 100% free tool (more on that later) that allows you to […]
bhis,power posing with powerops,BHIS,2017-01-25 16:13:06+00:00,2017,1,https://www.blackhillsinfosec.com/power-posing-powerops/,"author, brian fehrman, red team, red team tools, av, av bypass, av vendors, eset, kaspersky, powerops, powerops frameword, powershell, tipping cash cows","brian fehrman // as described in my last blog post, powershell without powershell – how to bypass application whitelisting, environment restrictions & av (sheeesh…it’s been a bit!), we are seeing more environments in […]"
bhis,android dev & penetration testing setup – part 3: installing the drozer attack framework,BHIS,2017-01-23 15:39:31+00:00,2017,1,https://www.blackhillsinfosec.com/android-dev-penetration-testing-setup-part-3-installing-drozer-attack-framework/,"author, joff thyer, mobile, red team",joff thyer // editor’s note:  this is part 3 of a 3 part series.  part 1 discussed configuring your virtual machine engine and virtual hardware emulation.  part 2 covered installing android […]
bhis,webcast: live forensics & memory analysis,BHIS,2017-01-20 17:38:57+00:00,2017,1,https://www.blackhillsinfosec.com/webcast-live-forensics-memory-analysis/,"author, blue team, hunt teaming, john strand, webcasts, live forensics, memory analysis, webcast","john strand // so you think you might have a compromised windows system. if you do, where do you start? how would you review the memory of that system? what […]"
bhis,android dev & penetration testing setup – part 2: installing android studio,BHIS,2017-01-20 15:05:57+00:00,2017,1,https://www.blackhillsinfosec.com/android-dev-penetration-testing-setup-part-2-installing-android-studio/,"author, joff thyer, mobile, red team, android, android dev, mobile apps, pentesting",joff thyer // editor’s note:  this is part 2 of a 3 part series.  part 1 discussed configuring your virtual machine engine and virtual hardware emulation.  part 2 (this part) covers […]
bhis,android dev & penetration testing setup – part 1,BHIS,2017-01-17 18:07:08+00:00,2017,1,https://www.blackhillsinfosec.com/android-dev-penetration-testing-setup-part-1/,"author, joff thyer, mobile, red team, android, android dev, mobile apps, pentesting, pentesting mobile apps",joff thyer // editor’s note:  this is part 1 of a 3 part series.  part 1 will discuss configuring your virtual machine engine and virtual hardware emulation.  part 2 covers installing […]
bhis,powershell dns command & control with dnscat2-powershell,BHIS,2017-01-11 18:04:32+00:00,2017,1,https://www.blackhillsinfosec.com/powershell-dns-command-control-with-dnscat2-powershell/,"c2, red team, dns c2, dnscat2, powershell, tunneling","luke baggett // imagine a scenario where a penetration tester is trying to set up command and control on an internal network blocking all outbound traffic, except traffic towards a […]"
bhis,my ransomware post-mortem,BHIS,2017-01-09 17:06:48+00:00,2017,1,https://www.blackhillsinfosec.com/ransomware-post-mortem/,"blue team, backups, be prepared, breach, christmas delivery phish, good times all around, oh !@$# moments, osiris ransomware, ransomware","cody smith* // as information security professionals we’re not invincible to breaches. even the most robust security system can’t make up for a lack of user education, which i was […]"
bhis,webcast: sacred cash cow tipping 2016,BHIS,2017-01-06 17:01:30+00:00,2017,1,https://www.blackhillsinfosec.com/webcast-sacred-cash-cow-tipping-2016/,"author, john strand, red team, webcasts, bypassing av, sacred cash cow tipping","john strand with bhis testers // yes, we did this in 2017, but it’s reflecting work done in 2016."
bhis,how to bypass anti-virus to run mimikatz,BHIS,2017-01-05 15:34:23+00:00,2017,1,https://www.blackhillsinfosec.com/bypass-anti-virus-run-mimikatz/,"red team, red team tools, all the avs, anti-virus, bypassing av, carrie roberts, mimikatz, windows defender",carrie roberts // * would you like to run mimikatz without anti-virus (av) detecting it? recently i attempted running the powershell script “invoke-mimikatz” from powersploit on my machine but it was […]
bhis,how to phish for geniuses,BHIS,2017-01-03 15:52:25+00:00,2017,1,https://www.blackhillsinfosec.com/how-to-phish-for-geniuses/,"author, c2, david fletcher, red team, apple, install, mac, malware, phishing",david fletcher // recently we were involved in an engagement where we expected to see a large number of macs in the target environment. as an element of the engagement […]
bhis,malicious outlook rule without an exe,BHIS,2016-12-20 16:16:15+00:00,2016,12,https://www.blackhillsinfosec.com/malicious-outlook-rule-without-exe/,"c2, red team, exploit, malicious outlook rules, outlook, sacred cash cow tipping",carrie roberts // my current favorite exploit is creating malicious outlook rules as described here. the rule is configured to download an executable file with an exe extension (.exe) when an […]
bhis,a marketer’s lessons in con artistry for good & learning,BHIS,2016-12-16 19:21:51+00:00,2016,12,https://www.blackhillsinfosec.com/marketers-lessons-con-artistry-good-learning/,"phishing, red team, con artistry, marketing, pen-testing, penetration testing, pentesting, phishing, social engineering","sierra ward* // normally i am hidden in the back rooms at bhis, chipping away at 10 million marketing tasks.  i show up occasionally in webcasts, lurking again in the shadows, […]"
bhis,webcast: demo of domain password audit tool,BHIS,2016-12-15 17:18:36+00:00,2016,12,https://www.blackhillsinfosec.com/webcast-demo-domain-password-audit-tool/,"blue team, blue team tools, webcasts, domain password audit tool, dpat, webcast","check out carrie’s demo of her dpat, and if you missed her blog, check that out here."
bhis,bite the pages of an ebook: tiny people need to see you get excited about electronic text,BHIS,2016-12-14 17:48:57+00:00,2016,12,https://www.blackhillsinfosec.com/bite-pages-ebook-tiny-people-need-see-get-excited-electronic-text/,"infosec 101, ebooks, electronic text, millineals, reading online, reading with children, reading with kids, tiny people",gail menius // we avoid tasks that are too hard. when we avoid them (consciously or unconsciously) the things we do instead are called “avoidance behaviors.” adults and teachers alike […]
bhis,powershell logging for the blue team,BHIS,2016-12-12 16:51:50+00:00,2016,12,https://www.blackhillsinfosec.com/powershell-logging-blue-team/,"author, blue team, blue team tools, joff thyer, powershell",joff thyer //   it is no secret that powershell is increasingly being used as an offensive tool for attack purposes by both red teamers and criminals alike. thanks to […]
bhis,bhis’s annual infosecker’s* gift-list,BHIS,2016-12-09 16:06:36+00:00,2016,12,https://www.blackhillsinfosec.com/bhiss-annual-infoseckers-gift-list/,"fun & games, christmas, gifts, holidays, infosecker, presents","sierra ward & staff // buying gifts can be tough, especially for your family members who are totally mystified by your profession. “don’t you hack the stuff with the things?” […]"
bhis,domain user enumeration,BHIS,2016-12-07 14:54:13+00:00,2016,12,https://www.blackhillsinfosec.com/domain-user-enumeration/,"red team, red team tools, password spraying, powershell domain user enumeration, tools","chevy swanson // everyone loves being able to speed up their work with custom tools, but the clear problem is that computers are a bit too fussy about everything being perfect […]"
bhis,webcast: how threat intelligence can go wrong,BHIS,2016-12-05 21:09:39+00:00,2016,12,https://www.blackhillsinfosec.com/webcast-threat-intelligence-can-go-wrong/,"author, john strand, webcasts, doing it wrong, threat intelligence","the webcast john did with paul and security weekly a few weeks ago.  better late than never though, are we right??"
bhis,webcast: threat hunting using open source software bro part 1,BHIS,2016-12-02 18:10:10+00:00,2016,12,https://www.blackhillsinfosec.com/webcast-threat-hunting-using-open-source-software-bro-part-1/,"author, blue team, hunt teaming, john strand, webcasts, bro, threat hunting",a bit delayed but here is the webcast john did with security weekly and endgame about threat hunting on 11/15/16.
bhis,domain password audit tool,BHIS,2016-12-01 17:50:51+00:00,2016,12,https://www.blackhillsinfosec.com/domain-password-audit-tool/,"blue team, blue team tools, red team, red team tools, domain password audit tool, dpat",carrie roberts // a tool to generate password usage statics in a windows domain based on hashes dumped from a domain controller. the domain password audit tool (dpat) is a […]
bhis,webcast: exchange and owa attacks – step by step,BHIS,2016-11-30 18:06:39+00:00,2016,11,https://www.blackhillsinfosec.com/webcast-exchange-owa-attacks-step-step/,"author, beau bullock, external/internal, red team, red team tools, webcasts, email, ms, owa, vulnerabilities","here’s our webcast with beau bullock, brian fehrman & carrie roberts from tuesday, november 29."
bhis,malicious outlook rules in action,BHIS,2016-11-29 15:01:04+00:00,2016,11,https://www.blackhillsinfosec.com/malicious-outlook-rules-action/,"external/internal, how-to, red team, outlook",carrie roberts // getting a shell using a malicious outlook rule is an awesome tool during a pentest and great fun! nick landers had a great post including enough information to make […]
bhis,how to increase the minimum character password length (15+) policies in active directory,BHIS,2016-11-28 16:54:21+00:00,2016,11,https://www.blackhillsinfosec.com/increase-minimum-character-password-length-15-policies-active-directory/,"author, blue team, kent ickler, jordan drysdale, long passwords, password security objects, passwords, windows 95/96, windows admin",kent ickler // as a start to a series on windows administration in the eyes of a security-conscious “windows guy” i invite you on configuring ad ds psos (password security […]
bhis,using powershell empire with a trusted certificate,BHIS,2016-11-23 14:46:07+00:00,2016,11,https://www.blackhillsinfosec.com/using-powershell-empire-with-a-trusted-certificate/,"external/internal, red team, carrie roberts, let's encrypt, powershell, powershell empire, trusted certificate",carrie roberts* // using a trusted certificate and non-default empire options will help increase your chances of getting a successful session out of a network. follow these instructions to get […]
bhis,bugging microsoft files: part 3 – clearing metadata,BHIS,2016-11-21 14:41:53+00:00,2016,11,https://www.blackhillsinfosec.com/bugging-microsoft-files-part-3-clearing-metadata/,"author, ethan robish, red team, red team tools, author metadata, bugging documents, how to clear metadata, microsoft, ms excel, ms word",ethan robish // in my last two posts i showed how to insert tracking bugs in both .docx (part 1) and .xlsx files (part 2).  but don’t let all that effort go […]
bhis,how to script startup of empire listeners,BHIS,2016-11-18 16:00:36+00:00,2016,11,https://www.blackhillsinfosec.com/how-to-script-startup-of-empire-listeners/,"red team, red team tools, carrie roberts, empire commands, empire listeners, listeners",carrie roberts //   tired of typing those empire commands to startup your goto listeners? wish there was an equivalent to metasploit resource files for empire? this is not currently […]
bhis,two button pwnage,BHIS,2016-11-17 17:15:54+00:00,2016,11,https://www.blackhillsinfosec.com/two-button-pwnage/,"blue team, red team, deepsec16, encryption, enter key, enter sesame, linux, luks","logan lembke // step one: power. step two: enter. step three: ???? step four: profit. in the security industry, we love our encryption. however sometimes, the complexity introduced by encryption […]"
bhis,weaponizing princess toys: crafting wi-fi attack kits,BHIS,2016-11-16 16:40:08+00:00,2016,11,https://www.blackhillsinfosec.com/weaponizing-princess-toys-crafting-wi-fi-attack-kits/,"author, fun & games, jordan drysdale, red team, wireless, hand crafted, hardware hacking, more fun projects, princess computer, weaponizing kids' toys, wi-fi attack kits","jordan drysdale // … alternate title: “why i love bhis” so, i was gifted this cute little princessy-toy thing recently. my first thought was that my daughters will love this thing. […]"
bhis,bugging microsoft files: part 2 – xlsx files using microsoft excel,BHIS,2016-11-14 17:56:41+00:00,2016,11,https://www.blackhillsinfosec.com/bugging-microsoft-files-part-2-xlsx-files-using-microsoft-excel/,"author, ethan robish, red team, red team tools, bugging excel files, bugging xlsx files, colin edwards, excel, microsoft excel, microsoft office","ethan robish // as promised in my previous post, part 1, this post shows how to place a tracking bug in a native .xlsx file.  full credit for this method […]"
bhis,steganography: the art and science of hiding things in other things – part 4,BHIS,2016-11-11 16:07:34+00:00,2016,11,https://www.blackhillsinfosec.com/steganography-the-art-and-science-of-hiding-things-in-other-things-part-4/,"how-to, hiding things in other things, images, steganography","dakota nelson* // part 4: resilient steganography this is it. the end. the last of a four part series covering image steganography. you can get started with part 1, part […]"
bhis,deploying a webdav server,BHIS,2016-11-09 20:41:12+00:00,2016,11,https://www.blackhillsinfosec.com/deploying-a-webdav-server/,"red team, red team tools, digital ocean, outlook, owa, webdav",carrie roberts // there are various reasons why having a webdav server comes in handy. the main reason i created one was to execute a malicious outlook rule attack as […]
bhis,bugging microsoft files: part 1 – docx files using microsoft word,BHIS,2016-11-07 15:16:32+00:00,2016,11,https://www.blackhillsinfosec.com/bugging-docx-files-using-microsoft-word-part-1/,"author, ethan robish, red team, red team tools, adhd, bugging word files, microsoft, ms word, pentesting, web word bugs, word","ethan robish // if you’re familiar with adhd and web word bugs, you likely already know the method to create web tracking software using .html files renamed as .doc files. […]"
bhis,steganography: the art and science of hiding things in other things – part 3,BHIS,2016-11-04 15:00:05+00:00,2016,11,https://www.blackhillsinfosec.com/steganography-the-art-and-science-of-hiding-things-in-other-things-part-3/,"how-to, compression, hiding, jpg, puppies, steganography","dakota nelson * // this is part three of a four part series. in part 1, we covered the basics of image formats and found a place to hide data […]"
bhis,bypassing two-factor authentication on owa & office365 portals,BHIS,2016-11-02 15:00:10+00:00,2016,11,https://www.blackhillsinfosec.com/bypassing-two-factor-authentication-on-owa-portals/,"author, beau bullock, external/internal, red team, 2fa, email, ews, mailsniper, microsoft, outlook, owa, owa portal, vulnerabilities","beau bullock // full disclosure: black hills information security believes in responsible disclosure of vulnerabilities. this vulnerability was reported to microsoft on september 28th, 2016. as of the publication date of […]"
bhis,happy halloween from bhis,BHIS,2016-10-31 17:24:47+00:00,2016,10,https://www.blackhillsinfosec.com/happy-halloween-from-bhis/,"fun & games, happy halloween","melisa wachs // everyone seems to hates clowns these days. with all the crazy clown sightings, and banning of clown costumes at parades and schools, i got to thinking that […]"
bhis,"certificate transparency means what, again?",BHIS,2016-10-28 15:06:17+00:00,2016,10,https://www.blackhillsinfosec.com/certificate-transparency-means-what-again/,"author, brian king, infosec 301, bad certificates, certificate transparency, chrome, google","brian king // news from google this week says that chrome will start enforcing certificate transparency a year from now.  this means that when chrome contacts a website, if […]"
bhis,red + blue = purple,BHIS,2016-10-26 16:01:05+00:00,2016,10,https://www.blackhillsinfosec.com/red-blue-purple/,"author, blue team, david fletcher, red team, conference talk, grrcon, purple team, red team vs. blue team","david fletcher & sally vandeven // we gave a presentation at the grrcon hacker conference in grand rapids, mi on october 6, 2016. the presentation was a dialogue meant to illustrate the […]"
bhis,how to not suck at reporting (or how to write great pentesting reports),BHIS,2016-10-24 17:13:37+00:00,2016,10,https://www.blackhillsinfosec.com/how-to-not-suck-at-reporting-or-how-to-write-great-pentesting-reports/,"author, david fletcher, red team, pentest reporting, pentest reports, pentesting, red team life, reporting, technical writing, writing",david fletcher // reporting is a penetration testing topic that doesn’t have a whole lot of popularity. people have a hard time being inspired to write about the technical details of […]
bhis,steganography: the art and science of hiding things in other things – part 2,BHIS,2016-10-21 16:23:29+00:00,2016,10,https://www.blackhillsinfosec.com/steganography-the-art-and-science-of-hiding-things-in-other-things-part-2/,"how-to, binary, digital hide-and-seek, hiding, steganography","part 2: hiding data in images dakota nelson* // in part 1, we talked about how bits make up images, and what that means for our game of digital hide-and-seek. […]"
bhis,"how a no-name, nobody-ever-heard-of, kid* like me got hired by bhis from a craigslist ad",BHIS,2016-10-20 17:22:41+00:00,2016,10,https://www.blackhillsinfosec.com/how-a-no-name-nobody-ever-heard-of-kid-like-me-got-hired-by-bhis-from-a-craigslist-ad/,"author, infosec 101, jordan drysdale, best place to work on earth, craigslist, new jobs, problem solving, text only resume",jordan drysdale // step 1: craigslist step 2: magic time step 3: profit $$$$$$ i traveled to scottsdale last year to enjoy some citrus fruit around my uncle’s pool after […]
bhis,how to take advantage of weak ntfs permissions,BHIS,2016-10-13 16:35:01+00:00,2016,10,https://www.blackhillsinfosec.com/how-to-take-advantage-of-weak-ntfs-permissions/,"author, david fletcher, external/internal, red team, ntfs permissions, pen-testing, pentesting",david fletcher // weak ntfs permissions can allow a number of different attacks within a target environment. this can include: access to sensitive information modification of system binaries and configuration […]
bhis,appletv & nmap -sv,BHIS,2016-10-11 14:21:13+00:00,2016,10,https://www.blackhillsinfosec.com/appletv-nmap-sv/,"author, brian king, how-to, infosec 301, apple, appletv, experiments, nmap, testing","bbking // so i’m working the other day, and my wife asks me why the tv is on. i don’t know. i didn’t turn it on. but it’s near my […]"
bhis,steganography: the art & science of hiding things in other things – part 1,BHIS,2016-10-07 16:52:45+00:00,2016,10,https://www.blackhillsinfosec.com/steganography-the-art-science-of-hiding-things-in-other-things-part-1/,"how-to, binary, c2, covert communications, steganography","dakota nelson* // part 1: image formats what if i told you this adorable puppy was hiding a secret message? in this post, we’ll find out how this dog was […]"
bhis,creating the next generation of interns,BHIS,2016-10-05 14:28:22+00:00,2016,10,https://www.blackhillsinfosec.com/creating-the-next-generation-of-interns/,"infosec 101, cyberpatriot, free swag, interns, picoctf, teach to learn, training",chevy swanson // i got my start in infosec through a few competitions during my time in high school. my team and i were fortunate to have a supportive school and […]
bhis,attacking exchange with mailsniper,BHIS,2016-10-03 15:41:54+00:00,2016,10,https://www.blackhillsinfosec.com/attacking-exchange-with-mailsniper/,"author, beau bullock, external/internal, red team, findpeople, get-globaladdresslist, invoke-passwordsprayowa, invokepasswordsprayews, mailsniper, owa, updates","beau bullock // i’ve added in a few modules to mailsniper that will assist in remote attacks against organizations that are hosting an externally facing exchange server (owa or ews). specifically, […]"
bhis,many thanks to bhis,BHIS,2016-09-30 15:36:09+00:00,2016,9,https://www.blackhillsinfosec.com/many-thanks-to-bhis/,"infosec 101, our interns love us, we love our interns","kali regenold // my time here at black hills information security has been short so far, but i believe it’s been the most important four months of my computer science […]"
bhis,ten years later… memories from pentesting past,BHIS,2016-09-28 15:30:39+00:00,2016,9,https://www.blackhillsinfosec.com/ten-years-later-memories-from-pentesting-past/,"author, infosec 101, john strand, how john got bitter, life lessons, pentesting, pentesting lessons, when in doubt ask","john strand // so, i have passed the timeframe where i have been actively penetration testing for over a decade…. i have a large number of pretty strongly held beliefs […]"
bhis,john’s talk from derbycon 2016,BHIS,2016-09-27 19:35:14+00:00,2016,9,https://www.blackhillsinfosec.com/johns-talk-from-derbycon-2016/,"author, infosec 201, john strand, pentesting, pentesting trends, real intelligence threat analysis, rita, rita2.0",john strand //
bhis,introducing mailsniper: a tool for searching every user’s email for sensitive data,BHIS,2016-09-25 15:45:49+00:00,2016,9,https://www.blackhillsinfosec.com/introducing-mailsniper-a-tool-for-searching-every-users-email-for-sensitive-data/,"author, beau bullock, external/internal, red team, hunting, pentesting, pillaging, red teaming, sensitive info, yolo","beau bullock // tl;dr mailsniper is a penetration testing tool for searching through email in a microsoft exchange environment for specific terms (passwords, insider intel, network architecture information, etc.). it […]"
bhis,turning a raspberry pi 3 into a cloaking device with gosecure vpn,BHIS,2016-09-21 17:39:44+00:00,2016,9,https://www.blackhillsinfosec.com/turning-a-raspberry-pi-3-into-a-cloaking-device-with-gosecure-vpn/,"author, how-to, jordan drysdale, cloaking, gosecure, great success, iadgov, magical time, non-attrib, raspberry pi, vpn","jordan drysdale // this article, like the iadgov link here has three major steps. first, acquire a raspberry pi and a vps running centos 6.8. second, configure the server and raspberry […]"
bhis,adding egress brute force to powershell payloads,BHIS,2016-09-19 19:07:07+00:00,2016,9,https://www.blackhillsinfosec.com/adding-egress-brute-force-to-powershell-payloads/,"external/internal, red team, brute forcing, listeners, powershell, set","guest post* by robert schwass // we’ve all been there. you craft the perfect phishing email, register a great domain name, your multi handler is set up ever so perfectly. and […]"
bhis,mining mary’s social media antics for social engineering,BHIS,2016-09-16 15:15:23+00:00,2016,9,https://www.blackhillsinfosec.com/mining-marys-social-media-antics-for-social-engineering/,"infosec 201, fun with social networks, kony2012, social engineering, social media mining",christine sorensen // let’s talk about mary. mary watson is a girl in her twenties and just graduated from midtown university with her bachelors in fashion merchandising. mary is now […]
bhis,downloading an address book from an outlook web app (owa) portal,BHIS,2016-09-14 15:46:39+00:00,2016,9,https://www.blackhillsinfosec.com/downloading-an-address-book-from-an-outlook-web-app-owa-portal/,"external/internal, red team, burp, duct tape, mechanical engineering, password spraying, pen-testing","carrie roberts //  update 10/03/16: want to download the address book automatically with powershell? check out beau bullocks latest additions to mailsniper as part of a penetration test, you’ve gained access […]"
bhis,let’s get physical* part 1; defeating wetware access controls,BHIS,2016-09-08 16:00:59+00:00,2016,9,https://www.blackhillsinfosec.com/lets-get-physical-part-1-defeating-wetware-access-controls/,"physical, red team, breech, defeating access controls, getting in, insiders, olivia newton john, physical pen test, physical pen testing",sally vandeven // i found myself with a little extra time one day (and i didn’t tell my project manager) so i thought it would be a great time to […]
bhis,honeyports & adhd!!!,BHIS,2016-09-07 15:30:33+00:00,2016,9,https://www.blackhillsinfosec.com/honeyports-adhd/,"author, blue team, blue team tools, john strand, adhd, honeyports","john strand // lets take a look at how to use honeyports on the new active defense harbinger distribution. for those of you who do not know, this is a […]"
bhis,how does let’s encrypt gain your browser’s trust?,BHIS,2016-09-06 14:23:39+00:00,2016,9,https://www.blackhillsinfosec.com/how-does-lets-encrypt-gain-your-browsers-trust/,"author, ethan robish, how-to, encryption, let's encrypt, ssl/tls certificate",ethan robish // let’s encrypt is a free service that allows you to obtain a free (as in beer) ssl/tls domain validation certificate to use as you wish.  here is what […]
bhis,lawrence’s list 090216,BHIS,2016-09-02 17:14:19+00:00,2016,9,https://www.blackhillsinfosec.com/lawrences-list-090216/,"news, darkweb scanning, dropbox, election 2016, election fraud, linux, network packet filtering support cgroups, onionscan, voter fraud",lawrence hoffmann // election fraud is something i’ve mentioned here recently. the reality we must face here is that any time a digital system is used for voting there is […]
bhis,"powershell without powershell – how to bypass application whitelisting, environment restrictions & av",BHIS,2016-08-31 15:08:26+00:00,2016,8,https://www.blackhillsinfosec.com/powershell-without-powershell-how-to-bypass-application-whitelisting-environment-restrictions-av/,"author, beau bullock, brian fehrman, red team, red team tools, how to bypass anti virus, how to bypass av, how to bypass whitelisting, powershell, powershell without powershell, what to do when powershell is banned","brian fehrman (with shout outs to: kelsey bellew, beau bullock) // in a previous blog post, we talked about bypassing av and application whitelisting by using a method developed by casey smith. in […]"
